Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,eng_line_ratio,eng_word_ratio,avg_rank,months_on_chart,company,gender
Zion.T,5HenzRvMtSrgtvU16XAoby,May,3gVbD5APaL2N4yDWM5YWiQ,0.725,0.364,7.0,-8.55,1.0,0.159,0.349,1.61e-05,0.122,0.326,90.071,196882.0,4.0,0.0,0.0,43.5,2,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Hello Tutorial,36UcoqH2P24RtSGbLKLK3w,0.739,0.348,0.0,-7.477,1.0,0.0613,0.675,0.0,0.326,0.498,98.047,202343.0,4.0,0.0,0.0136986301369863,31.2,5,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Snow (Feat. Lee Moon Sae),62SJ5qkvcNBorQ6QNg6Xcb,0.333,0.263,7.0,-10.332,1.0,0.0332,0.92,0.00129,0.119,0.107,79.306,240000.0,4.0,0.0,0.0,32.25,4,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Knock,4PsMYTQBHq2SJxgOrlYZqf,0.505,0.384,5.0,-10.58,0.0,0.428,0.809,5.37e-06,0.405,0.0684,85.892,195409.0,4.0,0.1388888888888889,0.1111111111111111,37.75,4,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Machine Gun,64baDpyf4xHHVWLzDlAq2s,0.592,0.809,6.0,-5.071,0.0,0.289,0.017,0.0,0.329,0.638,149.956,226136.0,4.0,0.0,0.0,38.0,2,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,No Make Up,4ppKRxity3jJd2hGoVyD4u,0.731,0.402,9.0,-5.066,1.0,0.0556,0.411,0.0,0.217,0.515,92.255,189154.0,4.0,0.1395348837209302,0.1955307262569832,29.428571428571427,7,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,No Make Up,4ppKRxity3jJd2hGoVyD4u,0.731,0.402,9.0,-5.066,1.0,0.0556,0.411,0.0,0.217,0.515,92.255,189154.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Eat,09Nhl3YQnChjlq8WmJz7FS,0.662,0.293,4.0,-11.311,1.0,0.124,0.494,5.16e-06,0.109,0.297,91.154,161618.0,4.0,0.0,0.0,33.27272727272727,11,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Just,2QG6SmPx2pBkZiKjT70piL,0.754,0.264,3.0,-10.956,1.0,0.0935,0.594,0.000132,0.107,0.184,86.004,192630.0,4.0,0.1111111111111111,0.0305343511450381,31.75,8,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Yanghwa BRDG,7saJl9V0kRYGWuyeURHYNU,0.539,0.436,3.0,-8.73,0.0,0.0504,0.726,0.0,0.151,0.37,87.111,229350.0,4.0,0.0,0.0,46.75,4,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Yanghwa BRDG,7saJl9V0kRYGWuyeURHYNU,0.539,0.436,3.0,-8.73,0.0,0.0504,0.726,0.0,0.151,0.37,87.111,229350.0,4.0,0.0,0.0,48.5,2,SM| Good| Shinhwa,Male
Zion.T,5HenzRvMtSrgtvU16XAoby,Yanghwa BRDG,7saJl9V0kRYGWuyeURHYNU,0.539,0.436,3.0,-8.73,0.0,0.0504,0.726,0.0,0.151,0.37,87.111,229350.0,4.0,0.0,0.0,36.09090909090909,11,Unknown,Unknown
Zion.T,5HenzRvMtSrgtvU16XAoby,Two melodies,5u0cV5pXJvzEFiLXWpPYjO,0.738,0.431,1.0,-7.341,1.0,0.0757,0.75,1.55e-05,0.114,0.348,92.038,211857.0,4.0,0.0,0.0,41.0,2,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Memory,1D2q6hSvszRsNz0pPeJEGT,0.459,0.824,7.0,-3.179,0.0,0.0876,0.209,0.0,0.132,0.342,169.644,195471.0,4.0,0.3111111111111111,0.2178217821782178,50.0,1,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Severely,55IWnmlg29mY9EiLhH514C,0.557,0.812,4.0,-3.085,1.0,0.0286,0.0395,0.0,0.258,0.496,141.888,250645.0,4.0,0.0,0.0,21.666666666666668,3,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Like Birds,400PMwuEiGjtUFvM9kjS3T,0.487,0.929,5.0,-2.903,1.0,0.196,0.211,0.0,0.288,0.334,145.978,208640.0,4.0,0.1333333333333333,0.0982658959537572,50.0,2,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Hello Hello,6H6J8V8NXmXHLDp1AICHhk,0.526,0.908,6.0,-2.717,0.0,0.172,0.0806,0.0,0.0622,0.714,199.947,195944.0,4.0,0.2419354838709677,0.3119658119658119,35.25,4,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Love Love Love,6vxeBdd4fpNMOPRWtnVzcf,0.643,0.802,9.0,-3.87,0.0,0.0535,0.421,0.0,0.214,0.49,134.993,233592.0,4.0,0.0,0.0,22.33333333333333,3,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Bad Woman,2DGKTUZ3ywykT9hcqiYgR6,0.275,0.791,2.0,-2.215,1.0,0.0546,0.289,0.0,0.148,0.319,205.416,232867.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Bad Woman,2DGKTUZ3ywykT9hcqiYgR6,0.275,0.791,2.0,-2.215,1.0,0.0546,0.289,0.0,0.148,0.319,205.416,232867.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Bad Woman,2DGKTUZ3ywykT9hcqiYgR6,0.275,0.791,2.0,-2.215,1.0,0.0546,0.289,0.0,0.148,0.319,205.416,232867.0,4.0,0.0,0.0,34.2,5,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Bad Woman,2DGKTUZ3ywykT9hcqiYgR6,0.275,0.791,2.0,-2.215,1.0,0.0546,0.289,0.0,0.148,0.319,205.416,232867.0,4.0,0.2539682539682539,0.3848580441640378,50.0,1,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Bad Woman,2DGKTUZ3ywykT9hcqiYgR6,0.275,0.791,2.0,-2.215,1.0,0.0546,0.289,0.0,0.148,0.319,205.416,232867.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Heaven,6LOJZeuCmXwAYrG3PWFa1L,0.373,0.752,11.0,-3.554,0.0,0.045,0.234,0.0,0.353,0.286,115.151,225160.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,YOU'RE SO FINE,00z4wF0iJsp6GwDkQxkGs6,0.737,0.818,8.0,-2.892,1.0,0.0492,0.0936,0.0,0.0577,0.893,116.93,232859.0,4.0,0.3174603174603174,0.3557312252964427,50.0,1,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Can't Stop,2sdf2x4YLaHb1k9HtE9cBs,0.596,0.882,1.0,-2.258,1.0,0.0697,0.621,0.0,0.0682,0.4,130.027,237864.0,4.0,0.3333333333333333,0.2985074626865671,28.666666666666668,3,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,I`m Sorry,5j6DtDtZ84kXFrfcBMT11S,0.714,0.883,0.0,-2.286,1.0,0.0433,0.029,0.0,0.172,0.679,131.005,230424.0,4.0,0.37,0.3378746594005449,23.25,4,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Friday (T.G.I.Friday`s Brand Song),1nvleAzfTcivKS7aj2UnPe,0.603,0.941,4.0,-3.285,0.0,0.0688,0.00698,0.0,0.352,0.818,143.944,200255.0,4.0,0.4366197183098591,0.4888888888888889,50.0,1,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Hey You,2XXXPN8xMAR9kot7S0GLbE,0.508,0.853,0.0,-3.215,1.0,0.143,0.0339,0.0,0.287,0.67,200.157,236513.0,4.0,0.6363636363636364,0.5924657534246576,25.0,2,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Still in Love,6C0mVme3S9CKUa6UqXzZto,0.674,0.711,11.0,-4.594,1.0,0.0548,0.165,0.0,0.368,0.34,125.87,194743.0,4.0,0.3142857142857143,0.2695035460992908,42.333333333333336,3,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Love Girl,03WzGnydPYTY4SbuDXji0n,0.673,0.937,9.0,-3.954,0.0,0.109,0.165,0.0,0.308,0.801,143.963,211931.0,4.0,0.6212121212121212,0.6342182890855457,37.5,2,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Love,2s92cRmjW0GoGjjpExkAUQ,0.652,0.901,0.0,-2.979,1.0,0.0678,0.0678,0.0,0.0765,0.799,99.933,227997.0,4.0,0.5679012345679012,0.6386138613861386,26.25,4,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Sweet Holiday,7LfZC8feH8RiOdic3GEre4,0.661,0.908,0.0,-3.561,0.0,0.0643,0.0959,0.0,0.0911,0.607,111.981,193254.0,4.0,0.1860465116279069,0.3386243386243386,50.0,1,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Love Light,0v2Mv5c7skLQ3s3NCmfYbc,0.754,0.412,2.0,-7.994,1.0,0.0459,0.506,2.04e-06,0.159,0.415,137.965,192810.0,4.0,0.131578947368421,0.0792682926829268,36.8,5,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Loner,7wqBDFp7JZfWp3aPaC4gHQ,0.752,0.75,2.0,-3.702,0.0,0.068,0.243,0.0,0.296,0.788,105.001,217835.0,4.0,0.1071428571428571,0.07380073800738,29.6,5,Big Hit,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Loner,7wqBDFp7JZfWp3aPaC4gHQ,0.752,0.75,2.0,-3.702,0.0,0.068,0.243,0.0,0.296,0.788,105.001,217835.0,4.0,0.2769230769230769,0.3745704467353952,16.75,4,FNC,Male
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Loner,7wqBDFp7JZfWp3aPaC4gHQ,0.752,0.75,2.0,-3.702,0.0,0.068,0.243,0.0,0.296,0.788,105.001,217835.0,4.0,0.0692307692307692,0.045929018789144,49.0,2,Unknown,Unknown
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Love Revolution,6sK4fd6i7Q2fSn8xDPYt6I,0.566,0.964,4.0,-2.948,0.0,0.0779,0.00135,0.0,0.307,0.411,149.976,196545.0,4.0,0.3974358974358974,0.3851351351351351,38.5,4,DSP,Female
Jeon Soyeon ,6Xg22wJOAcnvPUfk5WvODH,Quit,54y2W3EYYsSnyqL1rinbJb,0.745,0.673,0.0,-4.363,1.0,0.0906,0.1,9.43e-06,0.0781,0.561,75.04,189853.0,4.0,0.0,0.0,50.0,1,MODHAUS,Female
Jeon Soyeon ,6Xg22wJOAcnvPUfk5WvODH,Is this bad b****** number?,5xTy9p0IXI8lRaU6iLGikC,0.901,0.637,0.0,-4.453,1.0,0.254,0.0802,0.0,0.0486,0.715,90.958,165333.0,4.0,0.037037037037037,0.1214953271028037,45.0,1,Unknown,Unknown
Cheetah,6ftZYkensUYXNiMM7nFwhE,BLURRED LINES (feat.HANHAE),7bZ7cFMTCjunk4giFKyXr6,0.713,0.763,6.0,-6.012,1.0,0.279,0.0256,0.0,0.0648,0.534,93.319,218642.0,4.0,0.25,0.1809523809523809,32.5,2,Unknown,Unknown
Cheetah,6ftZYkensUYXNiMM7nFwhE,Can you feel me,1KzJugbSeWhtNdv15E3q2u,0.734,0.825,6.0,-5.275,0.0,0.094,0.302,0.0,0.147,0.602,105.049,208376.0,4.0,0.0277777777777777,0.0299625468164794,40.0,1,Unknown,Unknown
Cheetah,6ftZYkensUYXNiMM7nFwhE,My Number,0Bdd2Ix0TCsukKmT5HAkAF,0.746,0.779,6.0,-3.928,0.0,0.268,0.0325,5.64e-06,0.301,0.535,99.906,179974.0,4.0,0.2571428571428571,0.2222222222222222,50.0,1,Unknown,Unknown
Nell,5WY88tCMFA6J6vqSN3MmDZ,Green Nocturne,0z5qEEXg6dszdsaDmNt0p3,0.652,0.73,9.0,-7.923,1.0,0.0303,0.534,0.00843,0.276,0.719,80.009,245542.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,LOVE YA!,70M62MNyEskm9on3FiDubd,0.358,0.565,11.0,-5.961,1.0,0.0484,0.129,0.000117,0.106,0.349,143.628,251965.0,4.0,1.0,0.9105263157894736,50.0,1,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,Comes and Goes,0Nld5ohgWfoPueMEtYNbgE,0.748,0.721,6.0,-6.345,0.0,0.0408,0.103,0.0,0.108,0.625,119.892,228320.0,4.0,0.4444444444444444,0.5174129353233831,25.4,5,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,Big Bird,4RtUhlf14qwU4GDV0qZXuM,0.57,0.921,9.0,-5.066,1.0,0.0364,0.0373,0.00313,0.0695,0.565,130.972,189187.0,4.0,0.0,0.0,50.0,2,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,Hooka,6NGZdBo2KRuFfmZVBxavcu,0.585,0.721,2.0,-4.805,0.0,0.0334,0.0319,2.08e-06,0.114,0.319,79.948,224560.0,4.0,0.5909090909090909,0.706140350877193,37.0,3,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,Gondry,7lPFh8HF5FFMzSIUOwvRTm,0.426,0.142,2.0,-13.636,1.0,0.0318,0.978,0.378,0.0717,0.161,159.884,308227.0,4.0,0.5384615384615384,0.5714285714285714,50.0,1,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,Ohio,53EC95VrvT6Ne0ZfJLAQM9,0.577,0.546,7.0,-4.317,1.0,0.0273,0.706,0.000126,0.0952,0.401,74.996,249587.0,4.0,1.0,0.9782608695652174,50.0,2,Unknown,Unknown
Hyukoh,57okaLdCtv3nVBSn5otJkp,Wi Ing Wi Ing,66UcQu5LBo2A7AC0A5r0lI,0.7,0.696,7.0,-5.356,1.0,0.0525,0.262,0.0,0.107,0.293,124.825,194867.0,4.0,0.1470588235294117,0.2930232558139535,29.25,8,Unknown,Unknown
homieduel,3PpfvyyncoZ79IgYe0Uls0,"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",2S9FuNX2H2cCwxcIoTUtbM,0.742,0.54,4.0,-6.456,1.0,0.187,0.718,0.0,0.102,0.52,140.039,197093.0,4.0,0.0,0.0751633986928104,50.0,1,Unknown,Unknown
homieduel,3PpfvyyncoZ79IgYe0Uls0,"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",2S9FuNX2H2cCwxcIoTUtbM,0.742,0.54,4.0,-6.456,1.0,0.187,0.718,0.0,0.102,0.52,140.039,197093.0,4.0,0.044776119402985,0.0398550724637681,27.77777777777778,9,Unknown,Unknown
Suran,1mORehSVEd7lcaT2d7Sl2K,Love Story,5rUZeNNC4R65U6UeElMoss,0.677,0.622,1.0,-6.171,1.0,0.0469,0.499,0.0,0.0907,0.439,90.041,220759.0,4.0,0.1395348837209302,0.2135922330097087,50.0,3,Unknown,Unknown
Suran,1mORehSVEd7lcaT2d7Sl2K,1+1=0 (Feat. DEAN),3IRR7SWdHVojpCWfnwM2Vs,0.841,0.722,1.0,-4.845,0.0,0.0512,0.251,0.0,0.0372,0.713,119.932,192066.0,4.0,0.3050847457627119,0.3043478260869565,50.0,1,Unknown,Unknown
Suran,1mORehSVEd7lcaT2d7Sl2K,WINE (Feat.Changmo) (Prod. SUGA),3eHkFA3StDR9BU7EVrUFLs,0.62,0.644,4.0,-2.713,0.0,0.0447,0.314,0.0,0.105,0.502,145.87,232195.0,4.0,0.0,0.0,17.75,4,Unknown,Unknown
Suran,1mORehSVEd7lcaT2d7Sl2K,WINE (Feat.Changmo) (Prod. SUGA),3eHkFA3StDR9BU7EVrUFLs,0.62,0.644,4.0,-2.713,0.0,0.0447,0.314,0.0,0.105,0.502,145.87,232195.0,4.0,0.078125,0.1023622047244094,33.27272727272727,11,Unknown,Unknown
Ailee,3uGFTJ7JMllvhgGpumieHF,Silent Night,1yVqUIoimqzLXYALDLYpOt,0.333,0.0831,9.0,-15.09,1.0,0.0309,0.92,2.47e-05,0.0735,0.16,77.58,205783.0,3.0,0.5,0.5675675675675675,31.0,1,Unknown,Unknown
Ailee,3uGFTJ7JMllvhgGpumieHF,다시 쓰고 싶어,0aEi5My0bqeUO1Ur2VymtA,0.376,0.191,10.0,-11.128,1.0,0.0315,0.806,0.0,0.111,0.219,136.28,250045.0,4.0,0.0,0.0,50.0,2,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,I Will Go To You Like the First Snow,2BPXILn0MqOe5WroVXlvN1,0.497,0.431,5.0,-4.755,0.0,0.0287,0.66,0.0,0.153,0.167,133.675,229678.0,4.0,0.0,0.0,32.958333333333336,24,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,So I love you,6RepHwxLfQGtv2siIWNVdR,0.619,0.443,9.0,-3.89,1.0,0.0274,0.807,1.17e-06,0.103,0.211,129.94,195502.0,4.0,0.05,0.0519480519480519,50.0,2,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,손대지마,3QZeZgeeGlty1sHAxdfQ1w,0.722,0.909,0.0,-1.919,0.0,0.105,0.0301,0.0,0.314,0.629,110.053,204408.0,4.0,0.2549019607843137,0.2256637168141592,30.83333333333333,6,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,노래가 늘었어,4E0DacxZNENaEeNgHWHq0X,0.443,0.781,5.0,-2.16,1.0,0.0416,0.398,3.27e-06,0.338,0.188,95.17,199791.0,4.0,0.1525423728813559,0.2008547008547008,50.0,2,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,노래가 늘었어,4E0DacxZNENaEeNgHWHq0X,0.443,0.781,5.0,-2.16,1.0,0.0416,0.398,3.27e-06,0.338,0.188,95.17,199791.0,4.0,0.0,0.0,22.0,5,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,"Because of Tears (from ""Secret"")",5aLcBSLj0LK4vCJEiPLVQv,0.379,0.487,7.0,-5.452,1.0,0.0356,0.836,0.0,0.105,0.148,139.785,244933.0,4.0,0.1395348837209302,0.2264150943396226,28.0,5,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,Ice Flower,57AD1sn9p0s5XhLOxllzE3,0.342,0.459,1.0,-5.355,1.0,0.0339,0.68,0.0,0.105,0.0945,138.401,213734.0,4.0,0.0,0.0,27.33333333333333,3,,Female
Ailee,3uGFTJ7JMllvhgGpumieHF,"Love First Impression (From ""Full House Take 2"")",2FV4XIuntcFv3lahOQnEUM,0.548,0.722,9.0,-5.509,1.0,0.0411,0.707,5.72e-05,0.117,0.339,147.843,277817.0,4.0,0.1836734693877551,0.1715976331360946,50.0,1,,Female
LeeHi,7cVZApDoQZpS447nHTsNqu,Dear you (Romance 101 X LeeHi),3Hl54jMVxsDipnNQXG2xnV,0.41,0.474,6.0,-4.66,1.0,0.031,0.801,0.0,0.115,0.222,130.394,219133.0,4.0,0.0,0.0,50.0,3,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,For You,0JL7DoEqAUcOntWmBuOSdh,0.588,0.452,7.0,-7.778,1.0,0.039,0.724,0.0,0.107,0.267,83.936,205120.0,4.0,1.0,0.919614147909968,50.0,1,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,HOLO,4BSluGpjdLQihMmKgHXMxp,0.406,0.474,6.0,-6.349,1.0,0.0295,0.768,0.0,0.106,0.206,179.914,178520.0,3.0,0.0,0.0,50.0,1,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,HOLO,4BSluGpjdLQihMmKgHXMxp,0.406,0.474,6.0,-6.349,1.0,0.0295,0.768,0.0,0.106,0.206,179.914,178520.0,3.0,0.2972972972972973,0.2916666666666667,35.9,10,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,NO ONE,0iQ7Nc2YhlyGHeUi4R8Gl6,0.745,0.613,11.0,-5.368,0.0,0.0427,0.226,0.0,0.0664,0.542,91.996,194596.0,4.0,0.2921348314606741,0.2119205298013245,25.0,3,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,MY LOVE,4PvVKyqJ6pLVi5HKpAjTPc,0.375,0.343,11.0,-7.224,1.0,0.0345,0.859,0.0,0.134,0.158,121.879,220929.0,4.0,0.2105263157894736,0.233009708737864,50.0,1,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,MY STAR,42Dl2MOplqImwLoIPMv6Me,0.774,0.872,10.0,-3.76,1.0,0.039,0.16,0.0,0.17,0.92,114.978,221774.0,4.0,0.3,0.365079365079365,50.0,2,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,HOLD MY HAND,7bwSMCwF2C4cK2W97H6oCA,0.753,0.64,10.0,-5.225,1.0,0.0317,0.121,0.0,0.351,0.75,109.966,218827.0,4.0,0.4782608695652174,0.5857142857142857,39.333333333333336,3,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,BREATHE,6G4z9WbxyEeWdEQTfShACT,0.616,0.251,8.0,-8.454,1.0,0.038,0.803,0.0,0.079,0.356,123.802,288915.0,4.0,0.0,0.0,40.833333333333336,12,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,Scarecrow,38LCemy4NopfTNkIH423sQ,0.55,0.367,0.0,-7.156,1.0,0.0312,0.525,0.0,0.0877,0.234,67.227,263359.0,4.0,0.0,0.0,37.66666666666666,3,Unknown,Unknown
LeeHi,7cVZApDoQZpS447nHTsNqu,"1, 2, 3, 4",1MMuD3VaVq7qqfvRgSrbRs,0.905,0.649,5.0,-4.116,1.0,0.0473,0.368,0.0,0.0881,0.955,115.962,214274.0,4.0,0.4193548387096774,0.4065934065934066,23.4,5,Unknown,Unknown
Paul Kim,4qRXrzUmdy3p33lgvJEzdv,Loveship,6Hqk3UKf4uIrdbkJvwM7y3,0.384,0.384,10.0,-7.001,1.0,0.0312,0.881,0.0,0.0947,0.0759,129.12,259867.0,4.0,0.0851063829787234,0.0838323353293413,47.5,2,Unknown,Unknown
Paul Kim,4qRXrzUmdy3p33lgvJEzdv,사랑 알 수 없나봐 Inexplicable,2svDtXwQvhKOJtKEhER7Ba,0.411,0.36,2.0,-6.417,1.0,0.0339,0.763,0.0,0.101,0.211,128.591,256543.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
Paul Kim,4qRXrzUmdy3p33lgvJEzdv,"Every day, Every Moment",3Ml2s37uS9jqRM2R3bfDiB,0.47,0.288,8.0,-9.434,1.0,0.0279,0.859,1.78e-05,0.103,0.153,133.25,210493.0,4.0,0.0,0.0,28.55555555555556,45,Unknown,Unknown
Eric nam,2FLqlgckDKdmpBrvLAT5BM,"You, Who?",5WLLVrfFNbseupmtv0p2B1,0.477,0.8,0.0,-3.267,1.0,0.0882,0.228,0.0,0.106,0.675,96.04,219330.0,4.0,0.2,0.1708333333333333,50.0,1,Unknown,Unknown
Eric nam,2FLqlgckDKdmpBrvLAT5BM,Can't Help Myself (feat. LOCO),2orlgIY1OBWBDQgmkHZHct,0.698,0.874,9.0,-2.296,0.0,0.0299,0.0259,1.02e-06,0.475,0.795,122.945,189158.0,4.0,0.4130434782608695,0.452991452991453,50.0,2,Unknown,Unknown
Eric nam,2FLqlgckDKdmpBrvLAT5BM,Good For You,1L9X1uzSZoPwyVzFOIOKDh,0.597,0.581,7.0,-4.803,1.0,0.0298,0.473,0.0,0.0958,0.38,85.901,195293.0,4.0,0.4102564102564102,0.3878787878787879,50.0,2,Unknown,Unknown
Eric nam,2FLqlgckDKdmpBrvLAT5BM,봄인가 봐 Spring Love,6YOXdy9jShw66iOnBzQMKv,0.68,0.391,11.0,-6.906,1.0,0.0357,0.723,0.0,0.107,0.419,82.861,198750.0,4.0,0.0930232558139534,0.1111111111111111,32.0,4,Unknown,Unknown
Eric nam,2FLqlgckDKdmpBrvLAT5BM,I'm OK,70erIN9ecPDru7T9NSkRWk,0.48,0.602,11.0,-5.62,1.0,0.0349,0.426,0.0,0.254,0.225,68.028,207272.0,4.0,0.0,0.0063694267515923,50.0,1,Unknown,Unknown
Eric nam,2FLqlgckDKdmpBrvLAT5BM,Heaven’s Door,2g5CduZnfP52qU4BGvT1Tg,0.634,0.689,10.0,-3.746,1.0,0.0333,0.0943,0.0,0.105,0.676,90.053,204042.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,"Hey kid, Close your eyes (with Lee Sun Hee)",4Cgct9Vlype9cYZFW2wSnk,0.781,0.547,0.0,-7.358,1.0,0.0325,0.0513,0.000236,0.0717,0.537,129.946,233417.0,4.0,0.1578947368421052,0.088235294117647,50.0,1,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,NAKKA (with IU),4t2FIqZJORKZGSKg30SShr,0.816,0.636,10.0,-6.95,0.0,0.101,0.0732,2.81e-05,0.118,0.499,100.923,212807.0,4.0,0.0285714285714285,0.0344827586206896,16.5,6,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,Tictoc Tictoc Tictoc (with Beenzino),69XHRP8AyobIbFELKSdOHp,0.953,0.53,10.0,-7.749,0.0,0.0407,0.178,0.00227,0.0808,0.791,112.044,236703.0,4.0,0.0,0.0,50.0,1,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,HAPPENING,5dpQn0AXTRnJV0Ik1FcU47,0.647,0.548,9.0,-8.446,1.0,0.0271,0.0909,5.51e-05,0.108,0.272,127.981,224016.0,4.0,0.2,0.2702702702702703,50.0,1,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,DINOSAUR,49KDK2ccYnOCYPeXfDO3YT,0.767,0.755,11.0,-3.938,0.0,0.03,0.303,3.62e-05,0.105,0.631,120.978,240572.0,4.0,0.1666666666666666,0.0898203592814371,41.0,4,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,RE-BYE,7pz1YzMwDxS9uuwAEp7MLk,0.799,0.608,2.0,-5.474,0.0,0.068,0.476,0.0,0.13,0.924,127.995,188717.0,4.0,0.196078431372549,0.0928961748633879,29.0,4,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,How People Move,0c2Yg75sFgD0hWhRq4voAn,0.813,0.836,9.0,-3.527,1.0,0.0823,0.311,0.0,0.0511,0.848,121.924,202388.0,4.0,0.1692307692307692,0.189516129032258,31.0,3,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,Haughty Girl,7nwJ05ftyNPQEFgFOsPeGh,0.823,0.572,7.0,-5.149,1.0,0.0421,0.376,0.0,0.107,0.391,92.993,198752.0,4.0,0.0652173913043478,0.0414201183431952,28.0,1,Unknown,Unknown
Akmu,6OwKE9Ez6ALxpTaKcT5ayv,Green Window,34PzmA9QjnOMNljWuA7Thx,0.815,0.794,4.0,-4.105,1.0,0.0726,0.179,0.0,0.35,0.848,123.967,200296.0,4.0,0.0909090909090909,0.0588235294117647,38.0,1,Unknown,Unknown
